ID_MUN,Indicador,Valor
7079,Razón de ingreso,0.170774
7079,IDH,0.596
7096,Coeficiente de Gini,0.342955
7096,Razón de ingreso,0.15639
7096,IDH,0.546
7102,Coeficiente de Gini,0.364958
7102,Razón de ingreso,0.168267
7102,IDH,0.7101929
7106,Coeficiente de Gini,0.361256
7106,Razón de ingreso,0.148131
7106,IDH,0.6407644
7107,Coeficiente de Gini,0.350243
7107,Razón de ingreso,0.162842
7107,IDH,0.6488957
7091,Coeficiente de Gini,0.345847
7091,Razón de ingreso,0.159869
7091,IDH,0.619
7111,Coeficiente de Gini,0.352864
7111,Razón de ingreso,0.134911
7111,IDH,0.505747
8013,Coeficiente de Gini,0.341775
8013,Razón de ingreso,0.170113
8013,IDH,0.715
8022,Coeficiente de Gini,0.334518
8022,Razón de ingreso,0.131471
8022,IDH,0.662
8026,Coeficiente de Gini,0.317621
8026,Razón de ingreso,0.133937
8026,IDH,0.66
8045,Coeficiente de Gini,0.339146
8045,Razón de ingreso,0.144141
8045,IDH,0.711
8048,Coeficiente de Gini,0.312156
8048,Razón de ingreso,0.162572
8048,IDH,0.681
8058,Coeficiente de Gini,0.304724
8058,Razón de ingreso,0.13391
8058,IDH,0.723
10002,Coeficiente de Gini,0.367892
10002,Razón de ingreso,0.183415
10002,IDH,0.557
10003,Coeficiente de Gini,0.36895
10003,Razón de ingreso,0.178606
10003,IDH,0.623
10009,Coeficiente de Gini,0.360117
10009,Razón de ingreso,0.169967
10009,IDH,0.605
10010,Coeficiente de Gini,0.350996
10010,Razón de ingreso,0.161298
10010,IDH,0.689
10011,Coeficiente de Gini,0.35189
10011,Razón de ingreso,0.179713
10011,IDH,0.643
10022,Coeficiente de Gini,0.360291
10022,Razón de ingreso,0.177163
10022,IDH,0.694
10024,Coeficiente de Gini,0.375131
10024,Razón de ingreso,0.158713
10024,IDH,0.686
10027,Coeficiente de Gini,0.36527
10027,Razón de ingreso,0.172674
10027,IDH,0.592
10028,Coeficiente de Gini,0.370723
10028,Razón de ingreso,0.154599
10028,IDH,0.656
10039,Coeficiente de Gini,0.347399
10039,Razón de ingreso,0.148604
10039,IDH,0.64
11006,Coeficiente de Gini,0.382091
11006,Razón de ingreso,0.156946
11006,IDH,0.6
11008,Coeficiente de Gini,0.358652
11008,Razón de ingreso,0.154212
11008,IDH,0.624
11009,Coeficiente de Gini,0.355016
11009,Razón de ingreso,0.160626
11009,IDH,0.66
11010,Coeficiente de Gini,0.341825
11010,Razón de ingreso,0.130681
11010,IDH,0.639
11019,Coeficiente de Gini,0.35791
11019,Razón de ingreso,0.146125
11019,IDH,0.607
11024,Coeficiente de Gini,0.380331
11024,Razón de ingreso,0.160913
11024,IDH,0.637
11034,Coeficiente de Gini,0.358968
11034,Razón de ingreso,0.138408
11034,IDH,0.624
11035,Coeficiente de Gini,0.376764
11035,Razón de ingreso,0.163697
11035,IDH,0.639
11036,Coeficiente de Gini,0.353029
11036,Razón de ingreso,0.149408
11036,IDH,0.637
11038,Coeficiente de Gini,0.344987
11038,Razón de ingreso,0.161684
11038,IDH,0.664
11039,Coeficiente de Gini,0.356671
11039,Razón de ingreso,0.161912
11039,IDH,0.643
12002,Coeficiente de Gini,0.337544
12002,Razón de ingreso,0.116948
12002,IDH,0.508
12009,Coeficiente de Gini,0.361626
12009,Razón de ingreso,0.152591
12009,IDH,0.519
12010,Coeficiente de Gini,0.354138
12010,Razón de ingreso,0.134184
12010,IDH,0.488
12014,Coeficiente de Gini,0.339183
12014,Razón de ingreso,0.142452
12014,IDH,0.706
12016,Coeficiente de Gini,0.325888
12016,Razón de ingreso,0.152009
12016,IDH,0.513
12025,Coeficiente de Gini,0.355279
12025,Razón de ingreso,0.155345
12025,IDH,0.619
12030,Coeficiente de Gini,0.364788
12030,Razón de ingreso,0.162999
12030,IDH,0.655
12032,Coeficiente de Gini,0.343819
12032,Razón de ingreso,0.13204
12032,IDH,0.555
12034,Coeficiente de Gini,0.371103
12034,Razón de ingreso,0.160923
12034,IDH,0.656
12037,Coeficiente de Gini,0.349865
12037,Razón de ingreso,0.15427
12037,IDH,0.657
12076,Coeficiente de Gini,0.330973
12076,Razón de ingreso,0.141341
12076,IDH,0.526
12041,Coeficiente de Gini,0.346252
12041,Razón de ingreso,0.152022
12041,IDH,0.565
12043,Coeficiente de Gini,0.367383
12043,Razón de ingreso,0.129155
12043,IDH,0.463
12044,Coeficiente de Gini,0.386729
12044,Razón de ingreso,0.157808
12044,IDH,0.667
12048,Coeficiente de Gini,0.353288
12048,Razón de ingreso,0.170136
12048,IDH,0.682
12049,Coeficiente de Gini,0.367611
12049,Razón de ingreso,0.173369
12049,IDH,0.644
12050,Coeficiente de Gini,0.368957
12050,Razón de ingreso,0.152895
12050,IDH,0.71
12053,Coeficiente de Gini,0.344262
12053,Razón de ingreso,0.161696
12053,IDH,0.636
12056,Coeficiente de Gini,0.35683
12056,Razón de ingreso,0.151544
12056,IDH,0.65
12081,Coeficiente de Gini,0.378908
12081,Razón de ingreso,0.166887
12081,IDH,0.62
12057,Coeficiente de Gini,0.322059
12057,Razón de ingreso,0.143209
12057,IDH,0.66
12060,Coeficiente de Gini,0.354486
12060,Razón de ingreso,0.164241
12060,IDH,0.6
12077,Coeficiente de Gini,0.367468
12077,Razón de ingreso,0.168123
12077,IDH,0.674
12064,Coeficiente de Gini,0.34246
12064,Razón de ingreso,0.155743
12064,IDH,0.683
13011,Coeficiente de Gini,0.330992
13011,Razón de ingreso,0.153139
13011,IDH,0.655
13014,Coeficiente de Gini,0.356655
13014,Razón de ingreso,0.145572
13014,IDH,0.596
13027,Coeficiente de Gini,0.354504
13027,Razón de ingreso,0.147633
13027,IDH,0.58
13031,Coeficiente de Gini,0.334421
13031,Razón de ingreso,0.139874
13031,IDH,0.662
13058,Coeficiente de Gini,0.339784
13058,Razón de ingreso,0.159542
13058,IDH,0.707
13068,Coeficiente de Gini,0.352243
13068,Razón de ingreso,0.162413
13068,IDH,0.598
13079,Coeficiente de Gini,0.37397
13079,Razón de ingreso,0.16346
13079,IDH,0.602
14018,Coeficiente de Gini,0.345654
14018,Razón de ingreso,0.154436
14018,IDH,0.678
14020,Coeficiente de Gini,0.341167
14020,Razón de ingreso,0.164175
14020,IDH,0.639
14024,Coeficiente de Gini,0.341737
14024,Razón de ingreso,0.166892
14024,IDH,0.726
14025,Coeficiente de Gini,0.357021
14025,Razón de ingreso,0.138159
14025,IDH,0.74
14026,Coeficiente de Gini,0.361458
14026,Razón de ingreso,0.143007
14026,IDH,0.667
14029,Coeficiente de Gini,0.359399
14029,Razón de ingreso,0.137017
14029,IDH,0.621
14033,Coeficiente de Gini,0.362268
14033,Razón de ingreso,0.153142
14033,IDH,0.648
14036,Coeficiente de Gini,0.331069
14036,Razón de ingreso,0.12966
14036,IDH,0.737
14037,Coeficiente de Gini,0.339658
14037,Razón de ingreso,0.14643
14037,IDH,0.748
14043,Coeficiente de Gini,0.350537
14043,Razón de ingreso,0.147631
14043,IDH,0.687
14045,Coeficiente de Gini,0.366671
14045,Razón de ingreso,0.146881
14045,IDH,0.661
14048,Coeficiente de Gini,0.341232
14048,Razón de ingreso,0.159088
14048,IDH,0.622
14050,Coeficiente de Gini,0.349744
14050,Razón de ingreso,0.139176
14050,IDH,0.681
14064,Coeficiente de Gini,0.361826
14064,Razón de ingreso,0.142131
14064,IDH,0.635
14074,Coeficiente de Gini,0.345061
14074,Razón de ingreso,0.141988
14074,IDH,0.683
14077,Coeficiente de Gini,0.364868
14077,Razón de ingreso,0.142901
14077,IDH,0.754
14078,Coeficiente de Gini,0.335005
14078,Razón de ingreso,0.125522
14078,IDH,0.667
14086,Coeficiente de Gini,0.336247
14086,Razón de ingreso,0.150675
14086,IDH,0.655
14084,Coeficiente de Gini,0.347056
14084,Razón de ingreso,0.144931
14084,IDH,0.666
14087,Coeficiente de Gini,0.325346
14087,Razón de ingreso,0.148881
14087,IDH,0.663
14088,Coeficiente de Gini,0.340914
14088,Razón de ingreso,0.15844
14088,IDH,0.705
14089,Coeficiente de Gini,0.355809
14089,Razón de ingreso,0.141768
14089,IDH,0.688
14095,Coeficiente de Gini,0.349593
14095,Razón de ingreso,0.160596
14095,IDH,0.716
14106,Coeficiente de Gini,0.36811
14106,Razón de ingreso,0.15546
14106,IDH,0.647
14099,Coeficiente de Gini,0.349869
14099,Razón de ingreso,0.155629
14099,IDH,0.608
14111,Coeficiente de Gini,0.344978
14111,Razón de ingreso,0.164829
14111,IDH,0.726
14116,Coeficiente de Gini,0.342611
14116,Razón de ingreso,0.160923
14116,IDH,0.698
14118,Coeficiente de Gini,0.354067
14118,Razón de ingreso,0.141465
14118,IDH,0.69
14119,Coeficiente de Gini,0.346834
14119,Razón de ingreso,0.149787
14119,IDH,0.698
15004,Coeficiente de Gini,0.368498
15004,Razón de ingreso,0.140792
15004,IDH,0.6
15006,Coeficiente de Gini,0.361241
15006,Razón de ingreso,0.167519
15006,IDH,0.761
15019,Coeficiente de Gini,0.375214
15019,Razón de ingreso,0.163456
15019,IDH,0.749
15021,Coeficiente de Gini,0.347934
15021,Razón de ingreso,0.144023
15021,IDH,0.616
15027,Coeficiente de Gini,0.349381
15027,Razón de ingreso,0.169373
15027,IDH,0.745
15040,Coeficiente de Gini,0.362725
15040,Razón de ingreso,0.166264
15040,IDH,0.67
15047,Coeficiente de Gini,0.358699
15047,Razón de ingreso,0.168042
15047,IDH,0.659
15066,Coeficiente de Gini,0.375914
15066,Razón de ingreso,0.148391
15066,IDH,0.597
15073,Coeficiente de Gini,0.36309
15073,Razón de ingreso,0.152841
15073,IDH,0.724
15078,Coeficiente de Gini,0.381239
15078,Razón de ingreso,0.155076
15078,IDH,0.632
15085,Coeficiente de Gini,0.378882
15085,Razón de ingreso,0.148382
15085,IDH,0.626
15086,Coeficiente de Gini,0.369833
15086,Razón de ingreso,0.15151
15086,IDH,0.602
15098,Coeficiente de Gini,0.374104
15098,Razón de ingreso,0.164699
15098,IDH,0.738
15107,Coeficiente de Gini,0.354313
15107,Razón de ingreso,0.15894
15107,IDH,0.693
15111,Coeficiente de Gini,0.35899
15111,Razón de ingreso,0.165346
15111,IDH,0.546
15114,Coeficiente de Gini,0.369224
15114,Razón de ingreso,0.150113
15114,IDH,0.603
15115,Coeficiente de Gini,0.372002
15115,Razón de ingreso,0.170262
15115,IDH,0.733
15116,Coeficiente de Gini,0.374498
15116,Razón de ingreso,0.149384
15116,IDH,0.658
15124,Coeficiente de Gini,0.374193
15124,Razón de ingreso,0.140136
15124,IDH,0.567
16002,Coeficiente de Gini,0.338186
16002,Razón de ingreso,0.156893
16002,IDH,0.609
16003,Coeficiente de Gini,0.343373
16003,Razón de ingreso,0.142538
16003,IDH,0.633
16005,Coeficiente de Gini,0.382982
16005,Razón de ingreso,0.167332
16005,IDH,0.672
16008,Coeficiente de Gini,0.371142
16008,Razón de ingreso,0.15102
16008,IDH,0.574
16010,Coeficiente de Gini,0.344063
16010,Razón de ingreso,0.143434
16010,IDH,0.628
16013,Coeficiente de Gini,0.35108
16013,Razón de ingreso,0.156355
16013,IDH,0.588
16015,Coeficiente de Gini,0.334196
16015,Razón de ingreso,0.162157
16015,IDH,0.624
16035,Coeficiente de Gini,0.359826
16035,Razón de ingreso,0.142856
16035,IDH,0.616
16038,Coeficiente de Gini,0.342573
16038,Razón de ingreso,0.159555
16038,IDH,0.651
16041,Coeficiente de Gini,0.338604
16041,Razón de ingreso,0.149709
16041,IDH,0.635
16045,Coeficiente de Gini,0.344235
16045,Razón de ingreso,0.163857
16045,IDH,0.724
16049,Coeficiente de Gini,0.363704
16049,Razón de ingreso,0.162344
16049,IDH,0.587
16050,Coeficiente de Gini,0.353781
16050,Razón de ingreso,0.161958
16050,IDH,0.651
16057,Coeficiente de Gini,0.337249
16057,Razón de ingreso,0.155251
16057,IDH,0.568
16072,Coeficiente de Gini,0.352516
16072,Razón de ingreso,0.149844
16072,IDH,0.63
16077,Coeficiente de Gini,0.343255
16077,Razón de ingreso,0.154668
16077,IDH,0.614
16090,Coeficiente de Gini,0.360417
16090,Razón de ingreso,0.172998
16090,IDH,0.685
16092,Coeficiente de Gini,0.351629
16092,Razón de ingreso,0.141513
16092,IDH,0.562
16093,Coeficiente de Gini,0.370885
16093,Razón de ingreso,0.16103
16093,IDH,0.659
16096,Coeficiente de Gini,0.329191
16096,Razón de ingreso,0.154417
16096,IDH,0.567
16098,Coeficiente de Gini,0.339579
16098,Razón de ingreso,0.161009
16098,IDH,0.641
16099,Coeficiente de Gini,0.345303
16099,Razón de ingreso,0.14058
16099,IDH,0.565
16100,Coeficiente de Gini,0.366938
16100,Razón de ingreso,0.158412
16100,IDH,0.657
17001,Coeficiente de Gini,0.355424
17001,Razón de ingreso,0.153869
17001,IDH,0.674
17010,Coeficiente de Gini,0.357998
17010,Razón de ingreso,0.162482
17010,IDH,0.708
17015,Coeficiente de Gini,0.367766
17015,Razón de ingreso,0.15704
17015,IDH,0.659
17016,Coeficiente de Gini,0.365044
17016,Razón de ingreso,0.172053
17016,IDH,0.665
17019,Coeficiente de Gini,0.367511
17019,Razón de ingreso,0.147047
17019,IDH,0.677
17021,Coeficiente de Gini,0.382125
17021,Razón de ingreso,0.153419
17021,IDH,0.715
17022,Coeficiente de Gini,0.383409
17022,Razón de ingreso,0.1614
17022,IDH,0.659
17023,Coeficiente de Gini,0.369389
17023,Razón de ingreso,0.16038
17023,IDH,0.672
17024,Coeficiente de Gini,0.354511
17024,Razón de ingreso,0.174164
17024,IDH,0.718
17025,Coeficiente de Gini,0.362534
17025,Razón de ingreso,0.152856
17025,IDH,0.694
17026,Coeficiente de Gini,0.356311
17026,Razón de ingreso,0.152902
17026,IDH,0.746
17027,Coeficiente de Gini,0.362364
17027,Razón de ingreso,0.160044
17027,IDH,0.656
17030,Coeficiente de Gini,0.366714
17030,Razón de ingreso,0.16613
17030,IDH,0.689
17032,Coeficiente de Gini,0.377597
17032,Razón de ingreso,0.152499
17032,IDH,0.727
17033,Coeficiente de Gini,0.359088
17033,Razón de ingreso,0.177733
17033,IDH,0.663
18006,Coeficiente de Gini,0.363664
18006,Razón de ingreso,0.164111
18006,IDH,0.737
18010,Coeficiente de Gini,0.344504
18010,Razón de ingreso,0.136095
18010,IDH,0.681
18014,Coeficiente de Gini,0.33297
18014,Razón de ingreso,0.155332
18014,IDH,0.68
18016,Coeficiente de Gini,0.335592
18016,Razón de ingreso,0.161358
18016,IDH,0.713
18018,Coeficiente de Gini,0.347659
18018,Razón de ingreso,0.15393
18018,IDH,0.731
19008,Coeficiente de Gini,0.310323
19008,Razón de ingreso,0.12017
19008,IDH,0.713
19027,Coeficiente de Gini,0.305341
19027,Razón de ingreso,0.126543
19027,IDH,0.643
19030,Coeficiente de Gini,0.341258
19030,Razón de ingreso,0.151282
19030,IDH,0.619
19037,Coeficiente de Gini,0.309979
19037,Razón de ingreso,0.12822
19037,IDH,0.668
19042,Coeficiente de Gini,0.310557
19042,Razón de ingreso,0.132049
19042,IDH,0.659
19043,Coeficiente de Gini,0.328903
19043,Razón de ingreso,0.151355
19043,IDH,0.624
19051,Coeficiente de Gini,0.320232
19051,Razón de ingreso,0.124501
19051,IDH,0.715
20002,Coeficiente de Gini,0.37663
20002,Razón de ingreso,0.159689
20002,IDH,0.656
20005,Coeficiente de Gini,0.360159
20005,Razón de ingreso,0.141966
20005,IDH,0.722
20010,Coeficiente de Gini,0.33515
20010,Razón de ingreso,0.155239
20010,IDH,0.739
20012,Coeficiente de Gini,0.347736
20012,Razón de ingreso,0.147841
20012,IDH,0.541
20021,Coeficiente de Gini,0.365384
20021,Razón de ingreso,0.179378
20021,IDH,0.697
20023,Coeficiente de Gini,0.386232
20023,Razón de ingreso,0.160587
20023,IDH,0.696
20026,Coeficiente de Gini,0.357136
20026,Razón de ingreso,0.155868
20026,IDH,0.623
20028,Coeficiente de Gini,0.378381
20028,Razón de ingreso,0.148005
20028,IDH,0.648
20037,Coeficiente de Gini,0.355871
20037,Razón de ingreso,0.156384
20037,IDH,0.533
20042,Coeficiente de Gini,0.383511
20042,Razón de ingreso,0.158468
20042,IDH,0.647
20044,Coeficiente de Gini,0.387979
20044,Razón de ingreso,0.16695
20044,IDH,0.667
20063,Coeficiente de Gini,0.339961
20063,Razón de ingreso,0.158253
20063,IDH,0.764
20070,Coeficiente de Gini,0.373183
20070,Razón de ingreso,0.176814
20070,IDH,0.612
20077,Coeficiente de Gini,0.345277
20077,Razón de ingreso,0.160757
20077,IDH,0.7
20083,Coeficiente de Gini,0.351244
20083,Razón de ingreso,0.162749
20083,IDH,0.732
20085,Coeficiente de Gini,0.34609
20085,Razón de ingreso,0.127834
20085,IDH,0.548
20086,Coeficiente de Gini,0.373679
20086,Razón de ingreso,0.179755
20086,IDH,0.619
20087,Coeficiente de Gini,0.354998
20087,Razón de ingreso,0.16603
20087,IDH,0.652
20102,Coeficiente de Gini,0.352519
20102,Razón de ingreso,0.172481
20102,IDH,0.711
20115,Coeficiente de Gini,0.358564
20115,Razón de ingreso,0.155086
20115,IDH,0.766
20120,Coeficiente de Gini,0.344151
20120,Razón de ingreso,0.15926
20120,IDH,0.592
20125,Coeficiente de Gini,0.347479
20125,Razón de ingreso,0.135534
20125,IDH,0.554
20135,Coeficiente de Gini,0.342875
20135,Razón de ingreso,0.160709
20135,IDH,0.646
20139,Coeficiente de Gini,0.353176
20139,Razón de ingreso,0.133074
20139,IDH,0.518
20142,Coeficiente de Gini,0.357056
20142,Razón de ingreso,0.133587
20142,IDH,0.536
20145,Coeficiente de Gini,0.360011
20145,Razón de ingreso,0.169943
20145,IDH,0.741
20149,Coeficiente de Gini,0.34573
20149,Razón de ingreso,0.133935
20149,IDH,0.548
20508,Coeficiente de Gini,0.34965
20508,Razón de ingreso,0.151865
20508,IDH,0.705
20166,Coeficiente de Gini,0.352946
20166,Razón de ingreso,0.161042
20166,IDH,0.664
20170,Coeficiente de Gini,0.35579
20170,Razón de ingreso,0.113224
20170,IDH,0.505
20171,Coeficiente de Gini,0.360457
20171,Razón de ingreso,0.14058
20171,IDH,0.537
20318,Coeficiente de Gini,0.360863
20318,Razón de ingreso,0.165714
20318,IDH,0.686
20176,Coeficiente de Gini,0.362295
20176,Razón de ingreso,0.178895
20176,IDH,0.599
20523,Coeficiente de Gini,0.362384
20523,Razón de ingreso,0.171935
20523,IDH,0.682
20178,Coeficiente de Gini,0.376158
20178,Razón de ingreso,0.165022
20178,IDH,0.772
20378,Coeficiente de Gini,0.359629
20378,Razón de ingreso,0.137072
20378,IDH,0.608
20185,Coeficiente de Gini,0.379544
20185,Razón de ingreso,0.159089
20185,IDH,0.682
20312,Coeficiente de Gini,0.369889
20312,Razón de ingreso,0.170343
20312,IDH,0.603
20295,Coeficiente de Gini,0.360476
20295,Razón de ingreso,0.161428
20295,IDH,0.714
20190,Coeficiente de Gini,0.366076
20190,Razón de ingreso,0.157761
20190,IDH,0.629
20192,Coeficiente de Gini,0.348874
20192,Razón de ingreso,0.169729
20192,IDH,0.739
20300,Coeficiente de Gini,0.386675
20300,Razón de ingreso,0.155703
20300,IDH,0.607
20437,Coeficiente de Gini,0.358793
20437,Razón de ingreso,0.149221
20437,IDH,0.618
20205,Coeficiente de Gini,0.357164
20205,Razón de ingreso,0.162376
20205,IDH,0.558
20447,Coeficiente de Gini,0.363409
20447,Razón de ingreso,0.150516
20447,IDH,0.614
20212,Coeficiente de Gini,0.314954
20212,Razón de ingreso,0.121719
20212,IDH,0.475
20509,Coeficiente de Gini,0.34756
20509,Razón de ingreso,0.147267
20509,IDH,0.562
20224,Coeficiente de Gini,0.356484
20224,Razón de ingreso,0.169316
20224,IDH,0.698
20482,Coeficiente de Gini,0.370617
20482,Razón de ingreso,0.155418
20482,IDH,0.657
20227,Coeficiente de Gini,0.365574
20227,Razón de ingreso,0.15896
20227,IDH,0.748
20229,Coeficiente de Gini,0.326148
20229,Razón de ingreso,0.080479
20229,IDH,0.489
20327,Coeficiente de Gini,0.343627
20327,Razón de ingreso,0.164281
20327,IDH,0.668
20244,Coeficiente de Gini,0.383047
20244,Razón de ingreso,0.16369
20244,IDH,0.643
20249,Coeficiente de Gini,0.370851
20249,Razón de ingreso,0.156018
20249,IDH,0.59
20339,Coeficiente de Gini,0.366831
20339,Razón de ingreso,0.164577
20339,IDH,0.693
20342,Coeficiente de Gini,0.354321
20342,Razón de ingreso,0.142178
20342,IDH,0.707
20570,Coeficiente de Gini,0.371325
20570,Razón de ingreso,0.165691
20570,IDH,0.678
20272,Coeficiente de Gini,0.378248
20272,Razón de ingreso,0.148537
20272,IDH,0.537
20345,Coeficiente de Gini,0.352004
20345,Razón de ingreso,0.14973
20345,IDH,0.626
20298,Coeficiente de Gini,0.383294
20298,Razón de ingreso,0.155704
20298,IDH,0.667
20349,Coeficiente de Gini,0.336914
20349,Razón de ingreso,0.155705
20349,IDH,0.632
20338,Coeficiente de Gini,0.354194
20338,Razón de ingreso,0.16129
20338,IDH,0.787
20366,Coeficiente de Gini,0.342593
20366,Razón de ingreso,0.15061
20366,IDH,0.56
20406,Coeficiente de Gini,0.333903
20406,Razón de ingreso,0.1221
20406,IDH,0.521
20309,Coeficiente de Gini,0.349595
20309,Razón de ingreso,0.153547
20309,IDH,0.584
20354,Coeficiente de Gini,0.362302
20354,Razón de ingreso,0.167919
20354,IDH,0.515
20324,Coeficiente de Gini,0.356398
20324,Razón de ingreso,0.134413
20324,IDH,0.645
20370,Coeficiente de Gini,0.375748
20370,Razón de ingreso,0.173543
20370,IDH,0.644
20374,Coeficiente de Gini,0.334227
20374,Razón de ingreso,0.141716
20374,IDH,0.538
20375,Coeficiente de Gini,0.348187
20375,Razón de ingreso,0.165865
20375,IDH,0.775
20383,Coeficiente de Gini,0.327649
20383,Razón de ingreso,0.141142
20383,IDH,0.597
20371,Coeficiente de Gini,0.363421
20371,Razón de ingreso,0.167936
20371,IDH,0.615
20431,Coeficiente de Gini,0.362236
20431,Razón de ingreso,0.147511
20431,IDH,0.686
20452,Coeficiente de Gini,0.360106
20452,Razón de ingreso,0.153827
20452,IDH,0.556
20462,Coeficiente de Gini,0.355825
20462,Razón de ingreso,0.165393
20462,IDH,0.699
20467,Coeficiente de Gini,0.346687
20467,Razón de ingreso,0.168545
20467,IDH,0.674
20474,Coeficiente de Gini,0.350666
20474,Razón de ingreso,0.163143
20474,IDH,0.657
20483,Coeficiente de Gini,0.387338
20483,Razón de ingreso,0.170113
20483,IDH,0.689
20439,Coeficiente de Gini,0.331764
20439,Razón de ingreso,0.143472
20439,IDH,0.584
20450,Coeficiente de Gini,0.371247
20450,Razón de ingreso,0.158772
20450,IDH,0.517
20459,Coeficiente de Gini,0.382914
20459,Razón de ingreso,0.168978
20459,IDH,0.673
20527,Coeficiente de Gini,0.347992
20527,Razón de ingreso,0.159082
20527,IDH,0.538
20466,Coeficiente de Gini,0.357909
20466,Razón de ingreso,0.15496
20466,IDH,0.506
20485,Coeficiente de Gini,0.328136
20485,Razón de ingreso,0.131982
20485,IDH,0.545
20557,Coeficiente de Gini,0.349185
20557,Razón de ingreso,0.169456
20557,IDH,0.743
20525,Coeficiente de Gini,0.338957
20525,Razón de ingreso,0.160757
20525,IDH,0.677
20534,Coeficiente de Gini,0.352979
20534,Razón de ingreso,0.156693
20534,IDH,0.534
20560,Coeficiente de Gini,0.353764
20560,Razón de ingreso,0.169332
20560,IDH,0.59
20565,Coeficiente de Gini,0.377132
20565,Razón de ingreso,0.156638
20565,IDH,0.693
22001,Coeficiente de Gini,0.362429
22001,Razón de ingreso,0.156279
22001,IDH,0.616
22002,Coeficiente de Gini,0.366865
22002,Razón de ingreso,0.135492
22002,IDH,0.589
22003,Coeficiente de Gini,0.352811
22003,Razón de ingreso,0.143002
22003,IDH,0.62
22004,Coeficiente de Gini,0.342424
22004,Razón de ingreso,0.157864
22004,IDH,0.609
22010,Coeficiente de Gini,0.343172
22010,Razón de ingreso,0.145044
22010,IDH,0.566
22015,Coeficiente de Gini,0.363481
22015,Razón de ingreso,0.133917
22015,IDH,0.589
22018,Coeficiente de Gini,0.368271
22018,Razón de ingreso,0.154954
22018,IDH,0.64
24005,Coeficiente de Gini,0.352415
24005,Razón de ingreso,0.17864
24005,IDH,0.701
24006,Coeficiente de Gini,0.378168
24006,Razón de ingreso,0.171228
24006,IDH,0.653
24008,Coeficiente de Gini,0.354144
24008,Razón de ingreso,0.175071
24008,IDH,0.696
24017,Coeficiente de Gini,0.372277
24017,Razón de ingreso,0.177566
24017,IDH,0.565
24022,Coeficiente de Gini,0.35709
24022,Razón de ingreso,0.1733
24022,IDH,0.603
24025,Coeficiente de Gini,0.354002
24025,Razón de ingreso,0.181558
24025,IDH,0.653
24026,Coeficiente de Gini,0.372363
24026,Razón de ingreso,0.18174
24026,IDH,0.598
24032,Coeficiente de Gini,0.36062
24032,Razón de ingreso,0.16222
24032,IDH,0.64
24044,Coeficiente de Gini,0.377496
24044,Razón de ingreso,0.187794
24044,IDH,0.631
24045,Coeficiente de Gini,0.375438
24045,Razón de ingreso,0.170577
24045,IDH,0.645
24051,Coeficiente de Gini,0.355385
24051,Razón de ingreso,0.172167
24051,IDH,0.653
25008,Coeficiente de Gini,0.338581
25008,Razón de ingreso,0.156619
25008,IDH,0.682
26012,Coeficiente de Gini,0.34371
26012,Razón de ingreso,0.139268
26012,IDH,0.712
26016,Coeficiente de Gini,0.357189
26016,Razón de ingreso,0.14769
26016,IDH,0.742
26020,Coeficiente de Gini,0.367445
26020,Razón de ingreso,0.171135
26020,IDH,0.722
26021,Coeficiente de Gini,0.357609
26021,Razón de ingreso,0.182197
26021,IDH,0.707
26022,Coeficiente de Gini,0.360374
26022,Razón de ingreso,0.18295
26022,IDH,0.671
26034,Coeficiente de Gini,0.361784
26034,Razón de ingreso,0.16564
26034,IDH,0.765
26046,Coeficiente de Gini,0.357507
26046,Razón de ingreso,0.14504
26046,IDH,0.765
26051,Coeficiente de Gini,0.373266
26051,Razón de ingreso,0.172023
26051,IDH,0.656
26053,Coeficiente de Gini,0.362497
26053,Razón de ingreso,0.143725
26053,IDH,0.769
26054,Coeficiente de Gini,0.35557
26054,Razón de ingreso,0.171456
26054,IDH,0.735
26056,Coeficiente de Gini,0.351419
26056,Razón de ingreso,0.17878
26056,IDH,0.626
26059,Coeficiente de Gini,0.374175
26059,Razón de ingreso,0.159217
26059,IDH,0.723
26062,Coeficiente de Gini,0.362794
26062,Razón de ingreso,0.142702
26062,IDH,0.701
26063,Coeficiente de Gini,0.377165
26063,Razón de ingreso,0.157561
26063,IDH,0.717
26064,Coeficiente de Gini,0.360332
26064,Razón de ingreso,0.156375
26064,IDH,0.68
26067,Coeficiente de Gini,0.354783
26067,Razón de ingreso,0.176317
26067,IDH,0.731
26071,Coeficiente de Gini,0.371254
26071,Razón de ingreso,0.148844
26071,IDH,0.715
26072,Coeficiente de Gini,0.34666
26072,Razón de ingreso,0.175589
26072,IDH,0.707
27011,Coeficiente de Gini,0.347968
27011,Razón de ingreso,0.148185
27011,IDH,0.643
28002,Coeficiente de Gini,0.354223
28002,Razón de ingreso,0.160923
28002,IDH,0.676
28007,Coeficiente de Gini,0.355401
28007,Razón de ingreso,0.173931
28007,IDH,0.724
28012,Coeficiente de Gini,0.340752
28012,Razón de ingreso,0.185156
28012,IDH,0.639
28014,Coeficiente de Gini,0.348792
28014,Razón de ingreso,0.159895
28014,IDH,0.698
28015,Coeficiente de Gini,0.362905
28015,Razón de ingreso,0.177112
28015,IDH,0.709
28018,Coeficiente de Gini,0.377428
28018,Razón de ingreso,0.16665
28018,IDH,0.713
28019,Coeficiente de Gini,0.34322
28019,Razón de ingreso,0.174507
28019,IDH,0.642
28030,Coeficiente de Gini,0.360942
28030,Razón de ingreso,0.183448
